TE	B22	COR	FIN	GIM	JUT	KIE	LUN	MUN	R177	R375	REF	SLO	TEN	TOM	Length	Family
TE_27344	0	0	0	0	0	1	0	0	0	0	0	0	0	0	65.0	F-element
TE_27345	0	0	0	0	0	1	1	1	1	1	1	1	1	0	34.0	GATE
TE_27346	0	0	0	0	0	1	1	0	1	0	0	0	0	0	34.0	HB
TE_27347	0	0	0	0	0	1	1	0	0	0	0	0	0	0	36.0	Tom1
TE_27348	0	0	0	0	0	1	0	0	0	0	0	0	0	0	237.0	copia
TE_27349	0	0	0	0	0	1	0	0	0	0	0	0	0	0	69.0	copia
TE_27350	0	0	0	0	0	1	0	0	0	0	0	0	0	0	68.0	baggins
TE_27351	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1254.0	I-element
TE_27352	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1805.0	I-element
TE_27353	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3543.0	I-element
TE_27354	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7858.0	roo
TE_27355	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42.0	roo
TE_27356	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1067.0	roo
TE_27357	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2427.0	F-element
TE_27358	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2079.5	F-element
TE_27359	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1856.3333333333333	F-element
TE_27360	0	0	0	0	0	1	0	1	0	0	0	0	0	1	464.0	F-element
TE_27361	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37.0	transib1
TE_27362	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7833.0	roo
TE_27363	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42.0	roo
TE_27364	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1131.0	roo
TE_27365	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7435.0	roo
TE_27366	0	0	0	0	0	1	0	0	0	0	0	0	0	0	247.0	roo
TE_27367	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42.0	roo
TE_27368	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1128.0	roo
TE_27369	0	0	0	0	0	1	0	0	0	0	0	0	0	0	84.0	F-element
TE_27370	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4537.0	F-element
TE_27371	0	0	0	0	0	1	0	0	0	0	0	0	0	0	64.0	Stalker
TE_27372	0	0	0	0	0	1	0	0	0	0	0	0	0	0	81.0	Dvir-TART
TE_27373	0	0	0	0	0	1	0	0	0	0	0	0	0	0	536.0	FB
TE_27374	0	0	0	0	0	1	0	0	0	0	0	0	0	0	283.0	FB
TE_27375	0	0	0	0	0	1	0	0	0	0	0	0	0	0	228.0	Dvir-TART
TE_27376	0	0	0	0	0	1	0	0	0	0	0	0	0	0	539.0	FB
TE_27377	0	0	0	0	0	1	0	0	0	0	0	0	0	0	281.0	FB
TE_27378	0	0	0	0	0	1	0	0	0	0	0	0	0	0	228.0	Dvir-TART
TE_27379	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1868.0	H
TE_27380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	375.0	H
TE_27381	0	0	0	0	0	1	0	0	0	0	0	0	0	0	550.0	H
TE_27382	0	0	0	0	0	1	0	1	0	1	0	1	0	0	61.0	GATE
TE_27383	0	0	0	0	0	1	0	0	0	0	0	0	0	0	133.0	UnknownFamily
TE_27384	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43.0	G6
TE_27385	0	0	0	0	0	1	0	0	0	0	0	0	0	0	68.0	gypsy12
TE_27386	0	0	0	0	0	1	0	0	0	0	0	0	0	0	82.0	Dvir-TART
TE_27387	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2195.0	jockey
TE_27388	0	0	0	0	0	1	1	1	1	0	0	1	1	1	55.0	mdg1
TE_27389	0	0	0	0	0	1	0	1	1	0	0	1	0	0	68.0	Dvir-Helena
TE_27390	0	0	0	0	0	1	0	0	0	0	0	0	1	0	62.5	gypsy10
TE_27391	0	0	0	0	0	1	0	1	1	0	1	1	1	1	72.28571428571429	INE-1
TE_27392	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1540.0	S-element
TE_27393	0	0	0	0	0	1	0	0	0	0	0	0	0	0	161.0	S-element
TE_27394	0	0	0	0	0	1	1	1	0	1	0	1	1	0	121.83333333333333	Dvir-TART
TE_27395	0	0	0	0	0	1	0	0	0	0	0	1	0	0	771.0	1360
TE_27396	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1856.0	P-element
TE_27397	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35.0	Doc2
TE_27398	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5000.0	Rt1b
TE_27399	0	0	0	0	0	1	0	0	0	0	0	0	0	0	322.0	transib3
TE_27400	0	0	0	0	0	1	0	0	0	0	1	0	1	0	79.33333333333333	Porto1
TE_27401	0	0	0	0	0	1	0	0	0	0	0	0	0	0	100000	17-6
TE_27402	0	0	0	0	0	1	1	0	0	0	0	0	0	1	46.0	roo
TE_27403	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3150.0	X-element
TE_27404	0	0	0	0	0	1	0	0	0	0	0	0	0	0	550.0	X-element
TE_27405	0	0	0	0	0	1	0	0	0	0	0	0	0	0	295.0	Burdock
TE_27406	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43.0	HeT-A
TE_27407	0	0	0	0	0	1	0	0	0	0	0	0	0	0	61.0	gypsy10
TE_27408	0	0	0	0	0	1	0	0	0	0	0	0	0	0	48.5	HB
TE_27409	0	0	0	0	0	1	0	0	0	0	0	0	0	0	132.0	Dsim-ninja
TE_27410	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6612.0	Bari1
TE_27411	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1421.0	297
TE_27412	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4664.0	297
TE_27413	0	0	0	0	0	1	0	0	0	0	0	0	0	0	207.0	297
TE_27414	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5714.0	Bari1
TE_27415	0	0	0	0	0	1	0	0	0	0	0	0	0	0	396.0	Bari1
TE_27416	0	0	0	0	0	1	0	0	0	0	0	0	0	0	392.0	Bari1
TE_27417	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2380.0	rover
TE_27418	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6606.0	Idefix
TE_27419	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9124.0	UnknownFamily
TE_27420	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1056.0	R1A1-element
TE_27421	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8620.0	R1A1-element
TE_27422	0	0	0	0	0	1	0	0	0	0	0	0	0	0	27520.0	R2-element
TE_27423	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2141.0	R2-element
TE_27424	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12959.0	R1A1-element
TE_27425	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1306.0	297
TE_27426	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4669.0	297
TE_27427	0	0	0	0	0	1	0	0	0	0	0	0	0	0	207.0	297
TE_27428	0	0	0	0	0	1	1	1	0	0	1	0	1	0	5299.0	Bari1
TE_27429	0	0	0	0	0	1	1	1	0	0	1	0	1	0	397.2	Bari1
TE_27430	0	0	0	0	0	1	0	0	1	1	0	0	0	1	4214.75	Bari1
TE_27431	0	0	0	0	0	1	1	0	1	1	1	1	1	0	28.0	accord2
TE_27432	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4682.0	Doc
TE_27433	0	0	0	0	0	1	0	0	0	0	0	0	0	0	49.0	INE-1
TE_27434	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2089.0	jockey
TE_27435	0	0	0	0	0	1	0	0	0	0	0	0	0	0	323.0	jockey
TE_27436	0	0	0	0	0	1	0	0	0	0	0	0	0	0	50.0	Dbuz-Kepler
TE_27437	0	0	0	0	0	1	0	0	0	0	0	0	0	0	101.0	opus
TE_27438	0	0	0	0	0	1	0	0	0	0	0	0	0	0	48.0	FB
TE_27439	0	0	0	0	0	1	0	0	0	0	0	0	0	0	119.0	1360
TE_27440	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3486.0	Tirant
TE_27441	0	0	0	0	0	1	0	0	0	0	0	0	0	0	599.0	Tirant
TE_27442	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1215.0	roo
TE_27443	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7861.0	roo
TE_27444	0	0	0	0	0	1	0	0	0	0	0	0	0	0	30.0	UnknownFamily
TE_27445	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1535.0	X-element
TE_27446	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3782.0	Ivk
TE_27447	0	0	0	0	0	1	0	0	0	0	0	1	0	0	93.5	GATE
TE_27448	0	0	0	0	0	1	0	0	0	0	0	0	0	0	799.0	UnknownFamily
TE_27449	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4516.0	invader1
TE_27450	0	0	0	0	0	1	0	0	0	0	0	0	0	0	83.0	UnknownFamily
TE_27451	0	0	0	0	0	1	0	1	0	0	0	0	0	0	64.0	Cr1a
TE_27452	0	0	0	0	0	1	0	0	0	0	0	0	0	1	183.0	Juan
TE_27453	0	0	0	0	0	1	1	0	1	1	1	0	0	0	112.8	opus
TE_27454	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7870.0	roo
TE_27455	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42.0	roo
TE_27456	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1055.0	roo
TE_27457	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2455.0	jockey
TE_27458	0	0	0	0	0	1	0	0	0	0	0	0	0	0	64.0	gypsy11
TE_27459	0	0	0	0	0	1	0	0	0	0	0	0	0	0	525.5	roo
TE_27460	0	0	0	0	0	1	0	0	0	0	0	0	0	0	55.0	roo
TE_27461	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7880.0	roo
TE_27462	0	0	0	0	0	1	0	1	0	0	0	0	0	0	86.0	1731
TE_27463	0	0	0	0	0	1	0	0	0	0	0	0	0	0	61.0	Cr1a
TE_27464	0	0	0	0	0	1	0	0	0	0	0	0	0	0	337.0	Ivk
TE_27465	0	0	0	0	0	1	0	0	0	0	0	0	0	0	63.0	UnknownFamily
TE_27466	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2657.0	roo
TE_27467	0	0	0	0	0	1	0	0	0	0	0	0	0	0	364.0	mdg1
TE_27468	0	0	0	0	0	1	0	0	0	0	0	0	0	0	65.0	Doc3
TE_27469	0	0	0	0	0	1	0	0	0	0	0	0	0	0	183.0	hopper
TE_27470	0	0	0	0	0	1	0	0	0	0	0	0	0	0	93.0	INE-1
TE_27471	0	0	0	0	0	1	0	0	0	0	0	0	0	0	83.0	Ivk
TE_27472	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2234.0	Doc
TE_27473	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3200.0	Quasimodo
TE_27474	0	0	0	0	0	1	0	0	0	0	0	0	0	0	80.0	Quasimodo
TE_27475	0	0	0	0	0	1	0	0	0	0	0	0	0	0	600.0	Quasimodo
TE_27476	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2272.0	jockey
TE_27477	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4992.0	jockey
TE_27478	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5264.0	Transpac
TE_27479	0	0	0	0	0	1	0	0	0	0	0	0	1	0	549.0	1360
TE_27480	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1698.625	INE-1
TE_27481	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2074.0	17-6
TE_27482	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3509.3333333333335	17-6
TE_27483	0	0	0	0	0	1	0	0	0	0	0	0	0	0	611.0	17-6
TE_27484	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1503.5	Cr1a
TE_27485	0	0	0	0	0	1	0	0	0	0	0	0	0	0	50.0	297
TE_27486	0	0	0	0	0	1	0	0	0	0	0	0	0	0	429.0	INE-1
TE_27487	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6653.0	Rt1b
TE_27488	0	0	0	0	0	1	0	0	0	0	0	0	0	0	596.0	Quasimodo
TE_27489	0	0	0	0	0	1	0	0	0	0	0	0	0	0	106.0	Tc3
TE_27490	0	0	0	0	0	1	0	0	0	0	0	0	0	0	54.0	HMS-Beagle
TE_27491	0	0	0	0	0	1	0	0	0	0	0	0	0	1	98.0	BS
TE_27492	0	0	0	0	0	1	0	0	0	0	0	0	0	0	111.0	Dvir-TART
TE_27493	0	0	0	0	0	1	0	1	1	1	0	1	1	1	91.57142857142857	F-element
TE_27494	0	0	0	0	0	1	0	0	0	0	0	0	0	0	758.0	invader1
TE_27495	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4566.0	UnknownFamily
TE_27496	0	0	0	0	0	1	0	0	0	0	0	0	0	0	48.0	diver2
TE_27497	0	0	0	0	0	1	0	0	1	1	0	0	0	0	94.66666666666667	opus
TE_27498	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42.0	gypsy6
TE_27499	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4359.0	UnknownFamily
TE_27500	0	0	0	0	0	1	0	0	0	0	0	0	0	0	525.0	invader1
TE_27501	0	0	0	0	0	1	0	0	0	0	0	0	0	0	474.0	Burdock
TE_27502	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2105.0	Burdock
TE_27503	0	0	0	0	0	1	0	0	0	0	0	0	0	0	183.0	opus
TE_27504	0	0	0	0	0	1	1	0	0	0	0	0	0	0	99.0	baggins
TE_27505	0	0	0	0	0	1	0	0	1	0	0	0	1	0	61.0	R1-2
TE_27506	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2532.5	roo
TE_27507	0	0	0	0	0	1	0	0	0	0	0	0	0	1	151.0	Juan
TE_27508	0	0	0	0	0	1	0	0	0	0	0	0	0	0	91.0	INE-1
TE_27509	0	0	0	0	0	1	0	0	0	0	0	0	0	0	30.0	UnknownFamily
TE_27510	0	0	0	0	0	1	0	0	0	0	0	0	0	0	48.0	gypsy12
TE_27511	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38.0	UnknownFamily
TE_27512	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35.0	mariner2
TE_27513	0	0	0	0	0	1	0	0	0	0	0	0	0	0	34.0	UnknownFamily
TE_27514	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45.0	UnknownFamily
TE_27515	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1535.0	roo
TE_27516	0	0	0	0	0	1	0	0	0	0	0	0	0	0	64.0	roo
TE_27517	0	0	0	0	0	1	0	0	0	0	0	0	0	0	55.0	roo
TE_27518	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5657.0	roo
TE_27519	0	0	0	0	0	1	0	0	0	0	0	0	0	0	76.0	opus
TE_27520	0	0	0	0	0	1	0	0	0	0	0	0	0	0	235.0	opus
TE_27521	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1548.0	roo
TE_27522	0	0	0	0	0	1	0	0	0	0	0	0	0	0	54.0	roo
TE_27523	0	0	0	0	0	1	1	0	0	1	1	1	0	0	59.6	17-6
TE_27524	0	0	0	0	0	1	0	0	0	0	0	0	0	0	47.0	opus
TE_27525	0	0	0	0	0	1	0	0	0	0	0	0	0	0	367.0	mdg1
TE_27526	0	0	0	0	0	1	0	0	0	0	0	0	0	0	187.0	mdg1
TE_27527	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5107.0	roo
TE_27528	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1139.0	mdg1
TE_27529	0	0	0	0	0	1	0	0	0	0	0	0	1	0	52.0	G4
TE_27530	0	0	0	0	0	1	0	0	0	0	0	0	0	1	175.0	Dvir-TART
TE_27531	0	0	0	0	0	1	0	0	0	0	0	0	1	0	99.0	roo
TE_27532	0	0	0	0	0	1	0	1	0	0	0	0	0	0	54.0	roo
TE_27533	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42.0	opus
TE_27534	0	0	0	0	0	1	1	0	0	0	0	0	0	0	93.66666666666667	roo
TE_27535	0	0	0	0	0	1	0	0	0	0	0	0	0	0	104.0	baggins
TE_27536	0	0	0	0	0	1	0	0	0	0	0	0	0	0	650.0	UnknownFamily
TE_27537	0	0	0	0	0	1	0	0	0	0	0	0	0	0	193.0	pogo
TE_27538	0	0	0	0	0	1	0	0	0	0	0	0	0	0	87.0	R1A1-element
TE_27539	0	0	0	0	0	1	0	1	1	1	0	1	1	1	160.57142857142858	UnknownFamily
TE_27540	0	0	0	0	0	1	0	0	1	0	0	0	0	1	133.0	1360
TE_27541	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1194.0	jockey
TE_27542	0	0	0	0	0	1	0	0	1	0	0	0	0	0	350.5	UnknownFamily
TE_27543	0	0	0	0	0	1	0	0	0	0	0	0	0	0	75.0	gypsy10
TE_27544	0	0	0	0	0	1	0	0	0	0	0	0	0	0	151.0	Cr1a
TE_27545	0	0	0	0	0	1	0	0	0	0	0	0	0	0	219.0	HeT-A
TE_27546	0	0	0	0	0	1	0	0	0	0	0	0	0	0	88.0	GATE
TE_27547	0	0	0	0	0	1	0	0	0	0	0	0	0	0	128.0	Dvir-Penelope
TE_27548	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45.0	jockey2
TE_27549	0	0	0	0	0	1	0	0	1	0	0	1	0	0	58.0	mdg1
TE_27550	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1247.0	roo
TE_27551	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7204.0	roo
TE_27552	0	0	0	0	0	1	0	0	0	0	0	0	0	0	577.0	roo
TE_27553	0	0	0	0	0	1	0	1	0	1	1	0	0	1	40.0	Stalker
TE_27554	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1114.0	F-element
TE_27555	0	0	0	0	0	1	0	0	0	0	0	0	0	0	357.0	mdg1
TE_27556	0	0	0	0	0	1	0	0	0	0	0	0	0	0	174.0	mdg1
TE_27557	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5105.0	roo
TE_27558	0	0	0	0	0	1	0	0	0	0	0	0	0	0	227.0	roo
TE_27559	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1144.0	mdg1
TE_27560	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45.0	297
TE_27561	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5143.0	copia
TE_27562	0	0	0	0	0	1	0	0	0	0	0	0	0	0	76.0	F-element
TE_27563	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1429.0	297
TE_27564	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4658.0	297
TE_27565	0	0	0	0	0	1	0	0	0	0	0	0	0	0	208.0	297
TE_27566	0	0	0	0	0	1	0	0	0	0	0	0	0	0	546.0	297
TE_27567	0	0	0	0	0	1	0	0	0	0	0	0	0	0	200.0	pogo
TE_27568	0	0	0	0	0	1	0	1	0	0	0	0	0	0	35.0	TART-A
TE_27569	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1440.0	FB
TE_27570	0	0	0	0	0	1	0	0	0	0	0	0	0	0	507.0	297
TE_27571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	208.0	297
TE_27572	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3632.0	297
TE_27573	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1418.0	297
TE_27574	0	0	0	0	0	1	0	0	0	0	0	0	0	0	255.0	UnknownFamily
TE_27575	0	0	0	0	0	1	0	0	0	0	1	0	0	0	108.5	UnknownFamily
TE_27576	0	0	0	0	0	1	0	0	0	0	0	0	0	0	314.0	transib1
TE_27577	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2022.0	transib1
TE_27578	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2023.5	transib1
TE_27579	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38.0	Dvir-TART
TE_27580	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5190.0	I-element
TE_27581	0	0	0	0	0	1	0	0	0	0	0	0	1	1	56.0	opus
TE_27582	0	0	0	0	0	1	0	0	0	0	0	0	0	0	444.0	UnknownFamily
TE_27583	0	0	0	0	0	1	0	0	0	0	0	0	0	0	673.0	hopper
TE_27584	0	0	0	0	0	1	0	0	0	0	0	0	0	0	515.0	hopper
TE_27585	0	0	0	0	0	1	0	0	0	0	0	0	0	0	163.0	hopper
TE_27586	0	0	0	0	0	1	0	0	0	0	0	0	1	0	72.0	X-element
TE_27587	0	0	0	0	0	1	0	0	0	0	0	0	0	0	235.0	UnknownFamily
TE_27588	0	0	0	0	0	1	0	0	0	0	0	0	0	0	165.0	opus
TE_27589	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5610.0	H
TE_27590	0	0	0	0	0	1	0	0	0	0	0	0	0	0	92.0	F-element
TE_27591	0	0	0	0	0	1	0	0	0	0	0	0	0	0	56.0	F-element
TE_27592	0	0	0	0	0	1	0	0	0	0	0	0	0	0	150.0	Dvir-TART
TE_27593	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43.0	HMS-Beagle
TE_27594	0	0	0	0	0	1	0	0	0	0	0	0	0	0	56.0	blood
TE_27595	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1430.0	297
TE_27596	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4472.0	297
TE_27597	0	0	0	0	0	1	0	0	0	0	0	0	0	0	506.0	Bari1
TE_27598	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3502.0	blood
TE_27599	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3307.5	blood
TE_27600	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2049.0	I-element
TE_27601	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3264.0	I-element
TE_27602	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2675.0	transib1
TE_27603	0	0	0	0	0	1	0	0	0	0	0	0	0	0	328.0	transib1
TE_27604	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5267.0	Transpac
TE_27605	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3931.0	jockey
TE_27606	0	0	0	0	0	1	0	0	0	0	0	0	0	0	50.0	hopper2
TE_27607	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2836.0	F-element
TE_27608	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2181.0	jockey
TE_27609	0	0	0	0	0	1	0	0	0	0	0	0	0	0	66.0	INE-1
TE_27610	0	0	0	0	0	1	0	0	0	1	0	1	0	0	47.0	accord
TE_27611	0	0	0	0	0	1	0	0	0	0	1	1	0	0	67.0	Max-element
TE_27612	0	0	0	0	0	1	0	0	0	0	1	1	0	0	85.0	Dvir-TART
TE_27613	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3262.0	I-element
TE_27614	0	0	0	0	0	1	0	0	0	0	0	0	0	0	219.0	I-element
TE_27615	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1802.0	I-element
TE_27616	0	0	0	0	0	1	0	0	0	0	0	0	0	0	608.0	H
TE_27617	0	0	0	0	0	1	0	0	0	0	0	0	0	0	391.0	H
TE_27618	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1860.0	H
TE_27619	0	0	0	0	0	1	1	1	0	0	0	0	0	0	48.0	X-element
TE_27620	0	0	0	0	0	1	0	0	0	0	0	0	0	0	275.0	412
TE_27621	0	0	0	0	0	1	0	0	0	0	0	0	0	0	255.0	rover
TE_27622	0	0	0	0	0	1	0	0	0	0	0	0	0	0	303.0	412
TE_27623	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4828.0	412
TE_27624	0	0	0	0	0	1	0	0	0	0	0	0	0	0	539.0	412
TE_27625	0	0	0	0	0	1	0	0	0	0	0	0	0	0	862.0	412
TE_27626	0	0	0	0	0	1	0	0	0	0	0	0	0	0	219.0	rover
TE_27627	0	0	0	0	0	1	0	0	0	0	0	0	0	0	113.0	gypsy4
TE_27628	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2912.0	blood
TE_27629	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4443.0	blood
TE_27630	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2778.5	H
TE_27631	0	0	0	0	0	1	0	0	0	0	0	0	0	0	545.0	H
TE_27632	0	0	0	0	0	1	0	0	0	0	0	0	0	0	60.0	frogger
TE_27633	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35.0	transib1
TE_27634	0	0	0	0	0	1	0	0	0	0	0	0	0	0	56.0	gypsy3
TE_27635	0	0	0	0	0	1	0	1	0	1	0	0	0	1	38.0	UnknownFamily
TE_27636	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4562.0	UnknownFamily
TE_27637	0	0	0	0	0	1	0	0	0	0	0	0	0	0	787.0	UnknownFamily
TE_27638	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1161.0	roo
TE_27639	0	0	0	0	0	1	0	0	0	0	0	0	0	0	55.0	roo
TE_27640	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7886.0	roo
TE_27641	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1172.0	roo
TE_27642	0	0	0	0	0	1	0	0	0	0	0	0	0	0	55.0	roo
TE_27643	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7855.0	roo
TE_27644	0	0	0	0	0	1	1	1	1	0	0	1	0	0	37.0	invader3
TE_27645	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4567.0	UnknownFamily
TE_27646	0	0	0	0	0	1	0	0	0	0	0	0	0	0	748.0	Dana-Tom
TE_27647	0	0	0	0	0	1	0	0	0	0	1	0	0	0	29.0	INE-1
TE_27648	0	0	0	0	0	1	1	0	0	0	0	1	0	0	81.0	INE-1
TE_27649	0	0	0	0	0	1	1	0	0	1	0	0	0	0	80.0	BS3
TE_27650	0	0	0	0	0	1	0	1	0	0	0	0	0	0	52.0	Dyak-HeT-A
TE_27651	0	0	0	0	0	1	0	0	0	0	0	0	0	0	590.0	Tirant
TE_27652	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1951.0	Tirant
TE_27653	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5713.0	Tirant
TE_27654	0	0	0	0	0	1	0	0	0	0	0	0	0	0	195.0	pogo
TE_27655	0	0	0	0	0	1	0	0	0	0	0	0	0	0	195.0	pogo
TE_27656	0	0	0	0	0	1	0	0	0	0	0	0	0	0	219.0	flea
TE_27657	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4995.5	jockey
TE_27658	0	0	0	0	0	1	0	0	0	0	0	0	0	0	76.0	UnknownFamily
TE_27659	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5003.0	jockey
TE_27660	0	0	0	0	0	1	0	0	0	0	0	0	0	0	280.0	412
TE_27661	0	0	0	0	0	1	0	0	0	0	0	0	0	0	223.0	rover
TE_27662	0	0	0	0	0	1	0	0	0	0	0	0	0	0	269.0	412
TE_27663	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4820.0	412
TE_27664	0	0	0	0	0	1	0	0	0	0	0	0	0	0	538.0	412
TE_27665	0	0	0	0	0	1	0	0	0	0	0	0	0	0	864.0	412
TE_27666	0	0	0	0	0	1	0	0	0	0	0	0	0	0	192.0	rover
TE_27667	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32.0	Stalker
TE_27668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	395.0	jockey
